"participant","age","sex","native_language","trials_practice.thisTrialN","trials_experiment.thisTrialN","item","item_type","polarity","prime_noun","sentence","prime_target_relation","delay","source_word","target","target_type","sentence_audio_file","lgSUBTLEX","word_length","balancing_list","show_repetition_task","correct_key_response","key_resp.keys","key_resp.corr","key_resp.rt","repetition_task_replacement_cur_sentence","repetition_task_replacement_mouse.clicked_name","repetition_task_replacement_correct","materials_known"
198,18,"männlich","Deutsch",NA,152,42,"experimental","negative","Zelt","Dort ist kein Zelt.","Worse Alternative",0,"Festival","Festival","word","Zelt_negative.mp3",2.013,8,3,"no","j","j",1,1.0633,"mute","",NA,9
198,18,"männlich","Deutsch",NA,153,123,"filler","negative","Schlüssel","Dort ist kein Schlüssel.","Worse Alternative",0,"Tür","Rul","non-word","Schluessel_negative.mp3",NA,NA,NA,"no","f","f",1,1.4794,"mute","",NA,9
198,18,"männlich","Deutsch",NA,154,29,"experimental","negative","Tiger","Dort ist kein Tiger.","Negated Entity",0,"Tiger","Tiger","word","Tiger_negative.mp3",2.642,5,3,"no","j","j",1,0.8179,"mute","",NA,9
198,18,"männlich","Deutsch",NA,155,132,"filler","affirmative","Hammer","Dort ist ein Hammer.","Unrelated",0.75,"Nikolaus","Nikolaus","word","Hammer_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.7845,"mute","",NA,9
198,18,"männlich","Deutsch",NA,156,77,"filler","negative","Sohn","Dort ist kein Sohn.","Negated Entity",0.75,"Sohn","Suhr","non-word","Sohn_negative.mp3",NA,NA,NA,"no","f","j",0,0.5533,"mute","",NA,9
198,18,"männlich","Deutsch",NA,157,98,"filler","negative","Foto","Dort ist kein Foto.","Good Alternative",0,"Gemälde","Gefälme","non-word","Foto_negative.mp3",NA,NA,NA,"no","f","f",1,1.0009,"mute","",NA,9
198,18,"männlich","Deutsch",NA,158,82,"filler","negative","Geldschein","Dort ist kein Geldschein.","Good Alternative",0,"Münze","Mürzne","non-word","Geldschein_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8417,"eine","text_ein_e",1,9
198,18,"männlich","Deutsch",NA,159,154,"filler","affirmative","Bildschirm","Dort ist ein Bildschirm.","Good Alternative",0.75,"Monitor","Minoti","non-word","Bildschirm_affirmative.mp3",NA,NA,NA,"no","f","f",1,1.1713,"mute","",NA,9
294,19,"divers","Deutsch",0,NA,166,"practice","negative","Quark","Dort ist kein Quark.","Good Alternative",0,"Joghurt","Guhirt","non-word","Quark_negative.mp3",NA,NA,NA,"no","f","f",1,1.3733,"mute","",NA,9
294,19,"divers","Deutsch",1,NA,164,"practice","negative","Kreide","Dort ist keine Kreide.","Unrelated",0.75,"Magazin","Magazin","word","Kreide_negative.mp3",NA,NA,NA,"no","j","j",1,0.7763,"mute","",NA,9
294,19,"divers","Deutsch",2,NA,168,"practice","negative","Bauer","Dort ist kein Bauer.","Unrelated",0,"Zukunft","Kuzuft","non-word","Bauer_negative.mp3",NA,NA,NA,"no","f","f",1,1.5906,"mute","",NA,9
294,19,"divers","Deutsch",3,NA,169,"practice","affirmative","Produkt","Dort ist ein Produkt.","Negated Entity",0.75,"Produkt","Produkt","word","Produkt_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.7632,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",4,NA,163,"practice","negative","Gast","Dort ist kein Gast.","Worse Alternative",0,"Hotel","Hotel","word","Gast_negative.mp3",NA,NA,NA,"yes","j","j",1,0.7388,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",5,NA,162,"practice","negative","Postkarte","Dort ist keine Postkarte.","Good Alternative",0.75,"Brief","Brief","word","Postkarte_negative.mp3",NA,NA,NA,"no","j","j",1,0.8662,"mute","",NA,9
294,19,"divers","Deutsch",6,NA,161,"practice","negative","Ring","Dort ist kein Ring.","Negated Entity",0,"Ring","Ring","word","Ring_negative.mp3",NA,NA,NA,"no","j","j",1,0.539,"mute","",NA,9
294,19,"divers","Deutsch",7,NA,167,"practice","negative","Schall","Dort ist kein Schall.","Worse Alternative",0.75,"Instrument","Stramentin","non-word","Schall_negative.mp3",NA,NA,NA,"yes","f","f",1,0.812,"eine","text_ein_e",1,9
294,19,"divers","Deutsch",8,NA,165,"practice","negative","Ziel","Dort ist kein Ziel.","Negated Entity",0.75,"Ziel","Liez","non-word","Ziel_negative.mp3",NA,NA,NA,"no","f","f",1,0.7454,"mute","",NA,9
294,19,"divers","Deutsch",9,NA,170,"practice","affirmative","Muffin","Dort ist ein Muffin.","Good Alternative",0,"Kuchen","Chenuk","non-word","Muffin_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.8791,"mute","",NA,9
294,19,"divers","Deutsch",NA,0,91,"filler","negative","Steak","Dort ist kein Steak.","Worse Alternative",0.75,"Rind","Renf","non-word","Steak_negative.mp3",NA,NA,NA,"no","f","f",1,0.7744,"mute","",NA,9
294,19,"divers","Deutsch",NA,1,80,"filler","negative","Waschbecken","Dort ist kein Waschbecken.","Unrelated",0.75,"Komet","Kamat","non-word","Waschbecken_negative.mp3",NA,NA,NA,"no","f","f",1,0.6886,"mute","",NA,9
294,19,"divers","Deutsch",NA,2,142,"filler","affirmative","Hügel","Dort ist ein Hügel.","Good Alternative",0.75,"Berg","Berg","word","Huegel_affirmative.mp3",NA,NA,NA,"yes","j","f",0,0.4799,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,3,17,"experimental","negative","Kino","Dort ist kein Kino.","Negated Entity",0.75,"Kino","Kino","word","Kino_negative.mp3",2.937,4,6,"no","j","j",1,0.6167,"mute","",NA,9
294,19,"divers","Deutsch",NA,4,146,"filler","affirmative","Geige","Dort ist eine Geige.","Good Alternative",0,"Cello","Lecoll","non-word","Geige_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7275,"mute","",NA,9
294,19,"divers","Deutsch",NA,5,85,"filler","negative","Zeit","Dort ist keine Zeit.","Negated Entity",0,"Zeit","Seitz","non-word","Zeit_negative.mp3",NA,NA,NA,"no","f","f",1,0.8063,"mute","",NA,9
294,19,"divers","Deutsch",NA,6,96,"filler","negative","Zug","Dort ist kein Zug.","Unrelated",0,"Gebäude","Geduck","non-word","Zug_negative.mp3",NA,NA,NA,"no","f","f",1,0.6563,"mute","",NA,9
294,19,"divers","Deutsch",NA,7,135,"filler","affirmative","Muschel","Dort ist eine Muschel.","Worse Alternative",0.75,"Strand","Strand","word","Muschel_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.6567,"mute","",NA,9
294,19,"divers","Deutsch",NA,8,112,"filler","negative","Team","Dort ist kein Team.","Unrelated",0,"Programm","Protam","non-word","Team_negative.mp3",NA,NA,NA,"no","f","f",1,0.9274,"mute","",NA,9
294,19,"divers","Deutsch",NA,9,131,"filler","affirmative","Anhänger","Dort ist ein Anhänger.","Worse Alternative",0,"LKW","LKW","word","Anhaenger_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.8486,"kein","text_kein_e",1,9
294,19,"divers","Deutsch",NA,10,86,"filler","negative","Auto","Dort ist kein Auto.","Good Alternative",0,"Fahrrad","Foshart","non-word","Auto_negative.mp3",NA,NA,NA,"no","f","f",1,0.7292,"mute","",NA,9
294,19,"divers","Deutsch",NA,11,155,"filler","affirmative","Saft","Dort ist ein Saft.","Worse Alternative",0,"Aprikose","Apukise","non-word","Saft_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.6911,"mute","",NA,9
294,19,"divers","Deutsch",NA,12,108,"filler","negative","Seite","Dort ist keine Seite.","Unrelated",0,"Raum","Ralum","non-word","Seite_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6119,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",NA,13,38,"experimental","negative","Sofa","Dort ist kein Sofa.","Worse Alternative",0,"Xbox","Xbox","word","Sofa_negative.mp3",1.602,4,6,"yes","j","f",0,0.5577,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,14,55,"experimental","negative","Vorhang","Dort ist kein Vorhang.","Unrelated",0.75,"Rose","Rose","word","Vorhang_negative.mp3",3.06,4,6,"no","j","j",1,0.6456,"mute","",NA,9
294,19,"divers","Deutsch",NA,15,107,"filler","negative","Eintopf","Dort ist kein Eintopf.","Worse Alternative",0,"Linsen","Lisen","non-word","Eintopf_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8962,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,16,20,"experimental","negative","Rabe","Dort ist kein Rabe.","Good Alternative",0,"Krähe","Krähe","word","Rabe_negative.mp3",1.613,5,6,"yes","j","j",1,0.6901,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,17,33,"experimental","negative","Stall","Dort ist kein Stall.","Worse Alternative",0,"Ziege","Ziege","word","Stall_negative.mp3",2.276,5,6,"no","j","j",1,0.6112,"mute","",NA,9
294,19,"divers","Deutsch",NA,18,144,"filler","affirmative","Kollege","Dort ist ein Kollege.","Unrelated",0,"Pflanzen","Pflanzen","word","Kollege_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.6784,"mute","",NA,9
294,19,"divers","Deutsch",NA,19,56,"experimental","negative","Gold","Dort ist kein Gold.","Good Alternative",0,"Silber","Silber","word","Gold_negative.mp3",2.297,6,6,"no","j","j",1,0.6059,"mute","",NA,9
294,19,"divers","Deutsch",NA,20,62,"experimental","negative","Trompete","Dort ist keine Trompete.","Unrelated",0.75,"Thunfisch","Thunfisch","word","Trompete_negative.mp3",1.716,9,6,"no","j","j",1,0.657,"mute","",NA,9
294,19,"divers","Deutsch",NA,21,109,"filler","negative","Erde","Dort ist keine Erde.","Negated Entity",0.75,"Erde","Rerd","non-word","Erde_negative.mp3",NA,NA,NA,"no","f","f",1,0.7882,"mute","",NA,9
294,19,"divers","Deutsch",NA,22,153,"filler","affirmative","Problem","Dort ist ein Problem.","Negated Entity",0,"Problem","Prablan","non-word","Problem_affirmative.mp3",NA,NA,NA,"no","f","f",1,1.048,"mute","",NA,9
294,19,"divers","Deutsch",NA,23,10,"experimental","negative","Halskette","Dort ist keine Halskette.","Negated Entity",0.75,"Halskette","Halskette","word","Halskette_negative.mp3",1.857,9,6,"no","j","j",1,0.53,"mute","",NA,9
294,19,"divers","Deutsch",NA,24,47,"experimental","negative","Papier","Dort ist kein Papier.","Worse Alternative",0.75,"Gutschein","Gutschein","word","Papier_negative.mp3",1.748,9,6,"no","j","j",1,0.6969,"mute","",NA,9
294,19,"divers","Deutsch",NA,25,46,"experimental","negative","Taube","Dort ist keine Taube.","Worse Alternative",0.75,"Frieden","Frieden","word","Taube_negative.mp3",3.211,7,6,"no","j","j",1,0.6752,"mute","",NA,9
294,19,"divers","Deutsch",NA,26,148,"filler","affirmative","Kunde","Dort ist ein Kunde.","Unrelated",0.75,"Rahmen","Menahr","non-word","Kunde_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7324,"mute","",NA,9
294,19,"divers","Deutsch",NA,27,89,"filler","negative","Fehler","Dort ist kein Fehler.","Negated Entity",0.75,"Fehler","Fehrtes","non-word","Fehler_negative.mp3",NA,NA,NA,"no","f","f",1,0.6628,"mute","",NA,9
294,19,"divers","Deutsch",NA,28,23,"experimental","negative","Obst","Dort ist kein Obst.","Negated Entity",0,"Obst","Obst","word","Obst_negative.mp3",2.134,4,6,"no","j","j",1,0.5794,"mute","",NA,9
294,19,"divers","Deutsch",NA,29,83,"filler","negative","Tankstelle","Dort ist keine Tankstelle.","Worse Alternative",0,"Gas","Gus","non-word","Tankstelle_negative.mp3",NA,NA,NA,"no","f","f",1,0.6451,"mute","",NA,9
294,19,"divers","Deutsch",NA,30,97,"filler","negative","Leben","Dort ist kein Leben.","Negated Entity",0,"Leben","Levest","non-word","Leben_negative.mp3",NA,NA,NA,"no","f","f",1,0.6454,"mute","",NA,9
294,19,"divers","Deutsch",NA,31,81,"filler","negative","Herz","Dort ist kein Herz.","Negated Entity",0,"Herz","Horz","non-word","Herz_negative.mp3",NA,NA,NA,"no","f","f",1,0.774,"mute","",NA,9
294,19,"divers","Deutsch",NA,32,52,"experimental","negative","Badewanne","Dort ist keine Badewanne.","Negated Entity",0.75,"Badewanne","Badewanne","word","Badewanne_negative.mp3",2.305,9,6,"no","j","j",1,0.4787,"mute","",NA,9
294,19,"divers","Deutsch",NA,33,44,"experimental","negative","Kreis","Dort ist kein Kreis.","Good Alternative",0.75,"Kreuz","Kreuz","word","Kreis_negative.mp3",2.719,5,6,"yes","j","f",0,0.679,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",NA,34,134,"filler","affirmative","Wecker","Dort ist ein Wecker.","Good Alternative",0,"Uhr","Uhr","word","Wecker_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.5947,"mute","",NA,9
294,19,"divers","Deutsch",NA,35,59,"experimental","negative","Futter","Dort ist kein Futter.","Worse Alternative",0.75,"Tier","Tier","word","Futter_negative.mp3",2.943,4,6,"no","j","j",1,0.5579,"mute","",NA,9
294,19,"divers","Deutsch",NA,36,124,"filler","negative","Netz","Dort ist kein Netz.","Unrelated",0,"Motor","Trono","non-word","Netz_negative.mp3",NA,NA,NA,"no","f","f",1,0.5744,"mute","",NA,9
294,19,"divers","Deutsch",NA,37,64,"experimental","negative","Staat","Dort ist kein Staat.","Worse Alternative",0.75,"Demokratie","Demokratie","word","Staat_negative.mp3",2.314,10,6,"no","j","j",1,0.6296,"mute","",NA,9
294,19,"divers","Deutsch",NA,38,157,"filler","affirmative","Tresor","Dort ist ein Tresor.","Negated Entity",0.75,"Tresor","Restror","non-word","Tresor_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.84,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",NA,39,67,"filler","negative","Spritze","Dort ist keine Spritze.","Worse Alternative",0.75,"Arzt","Alzt","non-word","Spritze_negative.mp3",NA,NA,NA,"yes","f","f",1,0.5589,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",NA,40,154,"filler","affirmative","Bildschirm","Dort ist ein Bildschirm.","Good Alternative",0.75,"Monitor","Minoti","non-word","Bildschirm_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.5414,"mute","",NA,9
294,19,"divers","Deutsch",NA,41,42,"experimental","negative","Konzert","Dort ist kein Konzert.","Good Alternative",0.75,"Festival","Festival","word","Konzert_negative.mp3",2.013,8,6,"no","j","j",1,0.8106,"mute","",NA,9
294,19,"divers","Deutsch",NA,42,43,"experimental","negative","DVD","Dort ist keine DVD.","Negated Entity",0.75,"DVD","DVD","word","DVD_negative.mp3",2.43,3,6,"yes","j","j",1,0.4231,"keine","text_kein_e",1,9
294,19,"divers","Deutsch",NA,43,36,"experimental","negative","Dreck","Dort ist kein Dreck.","Good Alternative",0,"Staub","Staub","word","Dreck_negative.mp3",2.656,5,6,"no","j","f",0,0.5965,"mute","",NA,9
294,19,"divers","Deutsch",NA,44,149,"filler","affirmative","Angebot","Dort ist ein Angebot.","Negated Entity",0.75,"Angebot","Agoba","non-word","Angebot_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7143,"mute","",NA,9
294,19,"divers","Deutsch",NA,45,57,"experimental","negative","Kampf","Dort ist kein Kampf.","Unrelated",0,"See","See","word","Kampf_negative.mp3",3.017,3,6,"no","j","j",1,0.6287,"mute","",NA,9
294,19,"divers","Deutsch",NA,46,58,"experimental","negative","Hand","Dort ist keine Hand.","Good Alternative",0,"Fuß","Fuß","word","Hand_negative.mp3",3.224,3,6,"no","j","j",1,0.6716,"mute","",NA,9
294,19,"divers","Deutsch",NA,47,88,"filler","negative","Fahrzeug","Dort ist kein Fahrzeug.","Unrelated",0.75,"Bank","Badka","non-word","Fahrzeug_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6804,"kein","text_kein_e",1,9
294,19,"divers","Deutsch",NA,48,90,"filler","negative","Streichholz","Dort ist kein Streichholz.","Good Alternative",0.75,"Feuerzeug","Fleuarbreut","non-word","Streichholz_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6641,"kein","text_kein_e",1,9
294,19,"divers","Deutsch",NA,49,73,"filler","negative","Wasser","Dort ist kein Wasser.","Negated Entity",0.75,"Wasser","Wrasse","non-word","Wasser_negative.mp3",NA,NA,NA,"no","f","f",1,0.7719,"mute","",NA,9
294,19,"divers","Deutsch",NA,50,6,"experimental","negative","Schloss","Dort ist kein Schloss.","Good Alternative",0,"Burg","Burg","word","Schloss_negative.mp3",2.403,4,6,"yes","j","j",1,0.6626,"eine","text_ein_e",1,9
294,19,"divers","Deutsch",NA,51,7,"experimental","negative","Kuh","Dort ist keine Kuh.","Worse Alternative",0,"Dorf","Dorf","word","Kuh_negative.mp3",3.114,4,6,"no","j","j",1,0.7822,"mute","",NA,9
294,19,"divers","Deutsch",NA,52,49,"experimental","negative","Wohnzimmer","Dort ist kein Wohnzimmer.","Good Alternative",0,"Schlafzimmer","Schlafzimmer","word","Wohnzimmer_negative.mp3",2.79,12,6,"no","j","j",1,0.7797,"mute","",NA,9
294,19,"divers","Deutsch",NA,53,25,"experimental","negative","Pfeffer","Dort ist kein Pfeffer.","Good Alternative",0.75,"Salz","Salz","word","Pfeffer_negative.mp3",2.486,4,6,"yes","j","j",1,0.4805,"eine","text_ein_e",1,9
294,19,"divers","Deutsch",NA,54,136,"filler","affirmative","Zwerg","Dort ist ein Zwerg","Unrelated",0,"Wimper","Wimper","word","Zwerg_affirmative.mp3",NA,NA,NA,"no","j","f",0,0.6501,"mute","",NA,9
294,19,"divers","Deutsch",NA,55,79,"filler","negative","Waschmaschine","Dort ist keine Waschmaschine.","Worse Alternative",0,"Fleck","Fulck","non-word","Waschmaschine_negative.mp3",NA,NA,NA,"no","f","f",1,0.7285,"mute","",NA,9
294,19,"divers","Deutsch",NA,56,69,"filler","negative","Welt","Dort ist keine Welt.","Negated Entity",0.75,"Welt","Went","non-word","Welt_negative.mp3",NA,NA,NA,"no","f","f",1,0.843,"mute","",NA,9
294,19,"divers","Deutsch",NA,57,51,"experimental","negative","Wein","Dort ist kein Wein.","Negated Entity",0,"Wein","Wein","word","Wein_negative.mp3",3.09,4,6,"yes","j","j",1,0.6134,"eine","text_ein_e",1,9
294,19,"divers","Deutsch",NA,58,74,"filler","negative","Wal","Dort ist kein Wal.","Good Alternative",0,"Delfin","Dolfol","non-word","Wal_negative.mp3",NA,NA,NA,"no","f","f",1,0.6794,"mute","",NA,9
294,19,"divers","Deutsch",NA,59,18,"experimental","negative","Rock","Dort ist kein Rock.","Good Alternative",0,"Kleid","Kleid","word","Rock_negative.mp3",3.038,5,6,"no","j","j",1,0.5945,"mute","",NA,9
294,19,"divers","Deutsch",NA,60,41,"experimental","negative","Mönch","Dort ist kein Mönch.","Worse Alternative",0,"Kloster","Kloster","word","Moench_negative.mp3",2.373,7,6,"no","j","j",1,0.5789,"mute","",NA,9
294,19,"divers","Deutsch",NA,61,45,"experimental","negative","Mond","Dort ist kein Mond.","Good Alternative",0,"Stern","Stern","word","Mond_negative.mp3",2.734,5,6,"no","j","j",1,0.5458,"mute","",NA,9
294,19,"divers","Deutsch",NA,62,104,"filler","negative","Platz","Dort ist kein Platz.","Unrelated",0,"Familie","Friebel","non-word","Platz_negative.mp3",NA,NA,NA,"no","f","f",1,0.7386,"mute","",NA,9
294,19,"divers","Deutsch",NA,63,26,"experimental","negative","Mathe","Dort ist kein Mathe.","Worse Alternative",0,"Schule","Schule","word","Mathe_negative.mp3",3.698,6,6,"no","j","j",1,0.7125,"mute","",NA,9
294,19,"divers","Deutsch",NA,64,15,"experimental","negative","Fell","Dort ist kein Fell.","Worse Alternative",0.75,"Katze","Katze","word","Fell_negative.mp3",3.046,5,6,"no","j","j",1,0.8062,"mute","",NA,9
294,19,"divers","Deutsch",NA,65,54,"experimental","negative","Decke","Dort ist keine Decke.","Unrelated",0.75,"Kind","Kind","word","Decke_negative.mp3",3.892,4,6,"no","j","j",1,0.5649,"mute","",NA,9
294,19,"divers","Deutsch",NA,66,66,"filler","negative","Badeanzug","Dort ist kein Badeanzug.","Good Alternative",0,"Bikini","Biriki","non-word","Badeanzug_negative.mp3",NA,NA,NA,"no","f","f",1,1.0893,"mute","",NA,9
294,19,"divers","Deutsch",NA,67,126,"filler","negative","Terrasse","Dort ist keine Terrasse.","Good Alternative",0.75,"Balkon","Burtan","non-word","Terrasse_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6258,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,68,13,"experimental","negative","Mülleimer","Dort ist kein Mülleimer.","Unrelated",0,"Hut","Hut","word","Muelleimer_negative.mp3",3.067,3,6,"no","j","j",1,0.5623,"mute","",NA,9
294,19,"divers","Deutsch",NA,69,82,"filler","negative","Geldschein","Dort ist kein Geldschein.","Good Alternative",0,"Münze","Mürzne","non-word","Geldschein_negative.mp3",NA,NA,NA,"yes","f","f",1,0.7114,"kein","text_kein_e",1,9
294,19,"divers","Deutsch",NA,70,141,"filler","affirmative","Garten","Dort ist ein Garten.","Negated Entity",0,"Garten","Garten","word","Garten_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.8451,"ein","text_ein_e",1,9
294,19,"divers","Deutsch",NA,71,31,"experimental","negative","Zirkel","Dort ist kein Zirkel.","Unrelated",0.75,"Trommel","Trommel","word","Zirkel_negative.mp3",1.799,7,6,"no","j","j",1,0.6633,"mute","",NA,9
294,19,"divers","Deutsch",NA,72,120,"filler","negative","Farbe","Dort ist keine Farbe.","Unrelated",0,"Universität","Rumliversät","non-word","Farbe_negative.mp3",NA,NA,NA,"no","f","f",1,0.7881,"mute","",NA,9
294,19,"divers","Deutsch",NA,73,111,"filler","negative","Kälte","Dort ist keine Kälte.","Worse Alternative",0,"Kühlschrank","Kuckschanik","non-word","Kaelte_negative.mp3",NA,NA,NA,"yes","f","f",1,0.772,"kein","text_kein_e",1,9
294,19,"divers","Deutsch",NA,74,128,"filler","negative","Zweig","Dort ist kein Zweig.","Unrelated",0.75,"Zahn","Nazt","non-word","Zweig_negative.mp3",NA,NA,NA,"no","f","f",1,0.6257,"mute","",NA,9
294,19,"divers","Deutsch",NA,75,99,"filler","negative","Mikrofon","Dort ist kein Mikrofon.","Worse Alternative",0.75,"Sänger","Sälgler","non-word","Mikrofon_negative.mp3",NA,NA,NA,"no","f","f",1,0.5914,"mute","",NA,9
294,19,"divers","Deutsch",NA,76,1,"experimental","negative","Tisch","Dort ist kein Tisch.","Unrelated",0,"Alligator","Alligator","word","Tisch_negative.mp3",1.763,9,6,"no","j","j",1,0.7227,"mute","",NA,9
